sweep, beta, subsystem_id, M, E/J
0, 0.500000, 5482, -1.000000, -3200.000000
1, 0.500000, 5482, -0.973750, -3052.000000
2, 0.500000, 5482, -0.947500, -2928.000000
3, 0.500000, 5482, -0.943750, -2900.000000
4, 0.500000, 5482, -0.943750, -2884.000000
5, 0.500000, 5482, -0.942500, -2892.000000
6, 0.500000, 5482, -0.932500, -2848.000000
7, 0.500000, 5482, -0.921250, -2812.000000
8, 0.500000, 5482, -0.917500, -2820.000000
9, 0.500000, 5482, -0.907500, -2776.000000
10, 0.500000, 5482, -0.913750, -2780.000000
11, 0.500000, 5482, -0.927500, -2828.000000
12, 0.500000, 5482, -0.912500, -2792.000000
13, 0.500000, 5482, -0.938750, -2856.000000
14, 0.500000, 5482, -0.940000, -2864.000000
15, 0.500000, 5482, -0.937500, -2888.000000
16, 0.500000, 5482, -0.928750, -2852.000000
17, 0.500000, 5482, -0.931250, -2824.000000
18, 0.500000, 5482, -0.918750, -2812.000000
19, 0.500000, 5482, -0.923750, -2828.000000
20, 0.500000, 5482, -0.911250, -2776.000000
21, 0.500000, 5482, -0.915000, -2792.000000
22, 0.500000, 5482, -0.895000, -2740.000000
23, 0.500000, 5482, -0.911250, -2776.000000
24, 0.500000, 5482, -0.913750, -2748.000000
25, 0.500000, 5482, -0.910000, -2792.000000
26, 0.500000, 5482, -0.893750, -2760.000000
27, 0.500000, 5482, -0.906250, -2748.000000
28, 0.500000, 5482, -0.903750, -2704.000000
29, 0.500000, 5482, -0.888750, -2684.000000
30, 0.500000, 5482, -0.882500, -2708.000000
31, 0.500000, 5482, -0.893750, -2752.000000
32, 0.500000, 5482, -0.912500, -2760.000000
33, 0.500000, 5482, -0.908750, -2788.000000
34, 0.500000, 5482, -0.916250, -2776.000000
35, 0.500000, 5482, -0.916250, -2788.000000
36, 0.500000, 5482, -0.905000, -2760.000000
37, 0.500000, 5482, -0.907500, -2768.000000
38, 0.500000, 5482, -0.895000, -2760.000000
39, 0.500000, 5482, -0.913750, -2800.000000
40, 0.500000, 5482, -0.917500, -2804.000000
41, 0.500000, 5482, -0.902500, -2760.000000
42, 0.500000, 5482, -0.906250, -2744.000000
43, 0.500000, 5482, -0.913750, -2792.000000
44, 0.500000, 5482, -0.925000, -2820.000000
45, 0.500000, 5482, -0.930000, -2860.000000
46, 0.500000, 5482, -0.908750, -2760.000000
47, 0.500000, 5482, -0.917500, -2788.000000
48, 0.500000, 5482, -0.873750, -2636.000000
49, 0.500000, 5482, -0.915000, -2788.000000
50, 0.500000, 5482, -0.920000, -2832.000000
